fips,name,state,tavg_current,tavg_prior,delta_f,anomaly_current,current_period,prior_period
13077,Coweta County,Georgia,66.2,65.4,0.8,5.5,202604,202504
13079,Crawford County,Georgia,65.8,66.8,-1.0,2.8,202604,202504
13081,Crisp County,Georgia,67.4,69.8,-2.4,3.1,202604,202504
13083,Dade County,Georgia,64.3,62.4,1.9,5.7,202604,202504
13085,Dawson County,Georgia,63,62,1,5,202604,202504
13087,Decatur County,Georgia,68.3,70.3,-2.0,2,202604,202504
13089,DeKalb County,Georgia,66.1,65,1.1,6.1,202604,202504
13091,Dodge County,Georgia,68.1,69.5,-1.4,3.5,202604,202504
13093,Dooly County,Georgia,67,69.2,-2.2,2.9,202604,202504
13095,Dougherty County,Georgia,68.1,70.1,-2.0,2.5,202604,202504
13097,Douglas County,Georgia,65.9,64.7,1.2,6.2,202604,202504
13099,Early County,Georgia,68.2,69.8,-1.6,2.3,202604,202504
13101,Echols County,Georgia,69.7,70.5,-0.8,3.3,202604,202504
13103,Effingham County,Georgia,68.8,68.6,0.2,4.2,202604,202504
13105,Elbert County,Georgia,66,65.6,0.4,5.5,202604,202504
13107,Emanuel County,Georgia,68.4,69,-0.6,4.1,202604,202504
13109,Evans County,Georgia,69.4,69.1,0.3,4,202604,202504
13111,Fannin County,Georgia,60.8,59.7,1.1,4.9,202604,202504
13113,Fayette County,Georgia,66.4,65.6,0.8,5.6,202604,202504
13115,Floyd County,Georgia,65.1,64,1.1,4.9,202604,202504
13117,Forsyth County,Georgia,64.2,63.2,1.0,5.4,202604,202504
13119,Franklin County,Georgia,65.2,64.3,0.9,5.2,202604,202504
13121,Fulton County,Georgia,66,64.8,1.2,6.2,202604,202504
13123,Gilmer County,Georgia,61.8,60.5,1.3,5,202604,202504
13125,Glascock County,Georgia,66.8,67.8,-1.0,4.2,202604,202504
13127,Glynn County,Georgia,69.4,70.2,-0.8,3.3,202604,202504
13129,Gordon County,Georgia,64.5,63.3,1.2,4.7,202604,202504
13131,Grady County,Georgia,68.2,70.1,-1.9,2.2,202604,202504
13133,Greene County,Georgia,66.2,66.2,0.0,4.8,202604,202504
13135,Gwinnett County,Georgia,65.3,64.5,0.8,5.7,202604,202504
13137,Habersham County,Georgia,63.6,62.3,1.3,5.4,202604,202504
13139,Hall County,Georgia,64.5,63.7,0.8,5.4,202604,202504
13141,Hancock County,Georgia,66.3,67,-0.7,3.9,202604,202504
13143,Haralson County,Georgia,64.6,63.7,0.9,5.5,202604,202504
13145,Harris County,Georgia,66.3,66,0.3,4.2,202604,202504
13147,Hart County,Georgia,65.3,64.5,0.8,5.4,202604,202504
13149,Heard County,Georgia,66,65,1,5.4,202604,202504
13151,Henry County,Georgia,66.4,65.5,0.9,5.3,202604,202504
13153,Houston County,Georgia,66.4,68.1,-1.7,2.5,202604,202504
13155,Irwin County,Georgia,69,70,-1,4,202604,202504
13157,Jackson County,Georgia,65.4,64.9,0.5,5.3,202604,202504
13159,Jasper County,Georgia,65.9,65.7,0.2,4.4,202604,202504
13161,Jeff Davis County,Georgia,69.7,70.3,-0.6,4.4,202604,202504
13163,Jefferson County,Georgia,67.4,68.3,-0.9,4.4,202604,202504
13165,Jenkins County,Georgia,68.1,68.7,-0.6,4.4,202604,202504
13167,Johnson County,Georgia,67.7,68.8,-1.1,3.8,202604,202504
13169,Jones County,Georgia,65.5,66.4,-0.9,2.9,202604,202504
13171,Lamar County,Georgia,65.9,65.8,0.1,4.1,202604,202504
13173,Lanier County,Georgia,69.3,69.9,-0.6,3.6,202604,202504
13175,Laurens County,Georgia,67.8,69.1,-1.3,3.4,202604,202504
13177,Lee County,Georgia,67.6,69.9,-2.3,2.6,202604,202504
13179,Liberty County,Georgia,69.4,68.9,0.5,3.8,202604,202504
13181,Lincoln County,Georgia,66.8,67,-0.2,5.2,202604,202504
13183,Long County,Georgia,69.6,69.1,0.5,3.8,202604,202504
13185,Lowndes County,Georgia,69.3,69.9,-0.6,3.5,202604,202504
13187,Lumpkin County,Georgia,62.2,61.5,0.7,5,202604,202504
13189,McDuffie County,Georgia,66.6,67.4,-0.8,4.6,202604,202504
13191,McIntosh County,Georgia,69.4,69.5,-0.1,3.5,202604,202504
13193,Macon County,Georgia,66.4,68.2,-1.8,2.7,202604,202504
13195,Madison County,Georgia,65.2,64.9,0.3,5.1,202604,202504
13197,Marion County,Georgia,66.5,67.2,-0.7,3.2,202604,202504
13199,Meriwether County,Georgia,66.1,65.6,0.5,4.8,202604,202504
13201,Miller County,Georgia,68.2,70.1,-1.9,2.1,202604,202504
13205,Mitchell County,Georgia,68.2,70,-1.8,2.4,202604,202504
13207,Monroe County,Georgia,65.6,66.1,-0.5,3.4,202604,202504
13209,Montgomery County,Georgia,69.1,69.7,-0.6,4.1,202604,202504
13211,Morgan County,Georgia,66.1,65.6,0.5,4.9,202604,202504
13213,Murray County,Georgia,64,62.3,1.7,5.1,202604,202504
13215,Muscogee County,Georgia,66.9,67,-0.1,3.6,202604,202504
13217,Newton County,Georgia,66.2,65.3,0.9,5.3,202604,202504
13219,Oconee County,Georgia,65.7,65.5,0.2,5,202604,202504
13221,Oglethorpe County,Georgia,65.8,65.7,0.1,5.1,202604,202504
13223,Paulding County,Georgia,65.5,63.9,1.6,5.9,202604,202504
13225,Peach County,Georgia,65.8,67.4,-1.6,2.4,202604,202504
13227,Pickens County,Georgia,63.2,61.8,1.4,5,202604,202504
13229,Pierce County,Georgia,69.9,70,-0.1,4.2,202604,202504
13231,Pike County,Georgia,66.2,65.8,0.4,4.7,202604,202504
13233,Polk County,Georgia,65.1,64.3,0.8,5.3,202604,202504
13235,Pulaski County,Georgia,67.4,69,-1.6,3,202604,202504
13237,Putnam County,Georgia,66,66.2,-0.2,4,202604,202504
13239,Quitman County,Georgia,67.6,68.1,-0.5,3,202604,202504
13241,Rabun County,Georgia,61.2,60.2,1.0,5.2,202604,202504
13243,Randolph County,Georgia,67.6,68.5,-0.9,3,202604,202504
13245,Richmond County,Georgia,67.4,68,-0.6,4.5,202604,202504
13247,Rockdale County,Georgia,66.2,65.2,1.0,5.6,202604,202504
13249,Schley County,Georgia,66.5,68,-1.5,2.8,202604,202504
13251,Screven County,Georgia,68.1,68.4,-0.3,4.2,202604,202504
13253,Seminole County,Georgia,68.5,70.4,-1.9,2.1,202604,202504
13255,Spalding County,Georgia,66.4,65.7,0.7,4.9,202604,202504
13257,Stephens County,Georgia,65.1,63.6,1.5,5.3,202604,202504
13259,Stewart County,Georgia,67.2,67.7,-0.5,3.2,202604,202504
13261,Sumter County,Georgia,66.9,69.1,-2.2,2.6,202604,202504
13263,Talbot County,Georgia,66.2,66.2,0.0,3.8,202604,202504
13265,Taliaferro County,Georgia,66.4,66.7,-0.3,4.9,202604,202504
13267,Tattnall County,Georgia,69.6,69.4,0.2,4.1,202604,202504
13269,Taylor County,Georgia,66.1,67,-0.9,3.1,202604,202504
13271,Telfair County,Georgia,69.3,70.3,-1.0,4.2,202604,202504
13273,Terrell County,Georgia,67.6,69.4,-1.8,2.7,202604,202504
13275,Thomas County,Georgia,68.6,69.8,-1.2,2.8,202604,202504
13277,Tift County,Georgia,68.5,69.5,-1.0,3.5,202604,202504
13279,Toombs County,Georgia,69.4,69.6,-0.2,4.2,202604,202504
13281,Towns County,Georgia,60.2,59.6,0.6,5.3,202604,202504
13283,Treutlen County,Georgia,68.6,69.4,-0.8,4,202604,202504
13285,Troup County,Georgia,66.2,65.4,0.8,4.8,202604,202504
13287,Turner County,Georgia,68,69.6,-1.6,3.4,202604,202504
13289,Twiggs County,Georgia,66.2,67.7,-1.5,2.5,202604,202504
13291,Union County,Georgia,60.3,59.8,0.5,5.1,202604,202504
13293,Upson County,Georgia,66.1,66.2,-0.1,4,202604,202504
13295,Walker County,Georgia,64.2,62.5,1.7,5.3,202604,202504
13297,Walton County,Georgia,65.7,65.1,0.6,5.4,202604,202504
13299,Ware County,Georgia,70.1,70.5,-0.4,4,202604,202504
13301,Warren County,Georgia,66.5,67.4,-0.9,4.5,202604,202504
13303,Washington County,Georgia,67,68.1,-1.1,3.7,202604,202504
13305,Wayne County,Georgia,69.5,69.4,0.1,3.9,202604,202504
13307,Webster County,Georgia,66.9,68.1,-1.2,2.9,202604,202504
13309,Wheeler County,Georgia,69.1,70,-0.9,4,202604,202504
13311,White County,Georgia,62.6,61.7,0.9,5.4,202604,202504
13313,Whitfield County,Georgia,64.6,62.7,1.9,5.3,202604,202504
13315,Wilcox County,Georgia,68.1,69.7,-1.6,3.5,202604,202504
13317,Wilkes County,Georgia,66.4,66.5,-0.1,5.3,202604,202504
13319,Wilkinson County,Georgia,66.5,67.8,-1.3,2.8,202604,202504
13321,Worth County,Georgia,67.9,69.6,-1.7,2.9,202604,202504
16001,Ada County,Idaho,50.2,51,-0.8,0.3,202604,202504
16003,Adams County,Idaho,41.8,42.2,-0.4,1,202604,202504
16005,Bannock County,Idaho,43.6,43.8,-0.2,1.3,202604,202504
16007,Bear Lake County,Idaho,39.2,38.8,0.4,1.7,202604,202504
16009,Benewah County,Idaho,44.7,45,-0.3,1.3,202604,202504
16011,Bingham County,Idaho,43.6,44.3,-0.7,0.8,202604,202504
16013,Blaine County,Idaho,40.6,41.2,-0.6,1,202604,202504
16015,Boise County,Idaho,40.1,41.2,-1.1,-0.4,202604,202504
16017,Bonner County,Idaho,43.9,43.6,0.3,2,202604,202504
16019,Bonneville County,Idaho,40.8,41.2,-0.4,1.3,202604,202504
16021,Boundary County,Idaho,41.3,41.6,-0.3,1.9,202604,202504
16023,Butte County,Idaho,41,40.8,0.2,1,202604,202504
16025,Camas County,Idaho,39.1,39.8,-0.7,0.8,202604,202504
16027,Canyon County,Idaho,51.2,52.2,-1.0,0.1,202604,202504
16029,Caribou County,Idaho,40,40.1,-0.1,1.2,202604,202504
16031,Cassia County,Idaho,44.5,44.9,-0.4,1.8,202604,202504
16033,Clark County,Idaho,39.3,39.7,-0.4,1.6,202604,202504
16035,Clearwater County,Idaho,42,42.5,-0.5,0.6,202604,202504
16037,Custer County,Idaho,36.6,36.9,-0.3,1.5,202604,202504
16039,Elmore County,Idaho,45,45.6,-0.6,0.8,202604,202504
16041,Franklin County,Idaho,43,43.1,-0.1,1.7,202604,202504
16043,Fremont County,Idaho,38.8,39.4,-0.6,1.4,202604,202504
16045,Gem County,Idaho,47.3,48.6,-1.3,-0.1,202604,202504
16047,Gooding County,Idaho,48.2,48.7,-0.5,1.7,202604,202504
16049,Idaho County,Idaho,40.1,40.4,-0.3,1.1,202604,202504
16051,Jefferson County,Idaho,43.8,44.5,-0.7,1.2,202604,202504
16053,Jerome County,Idaho,48.3,48.7,-0.4,1.9,202604,202504
16055,Kootenai County,Idaho,45,45.1,-0.1,1.6,202604,202504
16057,Latah County,Idaho,45.6,45.8,-0.2,1.6,202604,202504
16059,Lemhi County,Idaho,38.2,38.6,-0.4,1.5,202604,202504
16061,Lewis County,Idaho,44.9,45.4,-0.5,1.8,202604,202504
16063,Lincoln County,Idaho,46.3,46.6,-0.3,1.9,202604,202504
16065,Madison County,Idaho,42.5,43.1,-0.6,1.7,202604,202504
16067,Minidoka County,Idaho,46.5,46.6,-0.1,2.3,202604,202504
16069,Nez Perce County,Idaho,48.5,48.9,-0.4,1.8,202604,202504
16071,Oneida County,Idaho,44.2,45.2,-1.0,1.4,202604,202504
16073,Owyhee County,Idaho,45.1,45.8,-0.7,0.7,202604,202504
16075,Payette County,Idaho,50.6,51.6,-1.0,0.4,202604,202504
16077,Power County,Idaho,44.2,44.6,-0.4,1.1,202604,202504
16079,Shoshone County,Idaho,41.6,41.4,0.2,1.6,202604,202504
16081,Teton County,Idaho,38,38.9,-0.9,1.1,202604,202504
16083,Twin Falls County,Idaho,46,46.4,-0.4,1.3,202604,202504
16085,Valley County,Idaho,36.3,37.3,-1.0,0.3,202604,202504
16087,Washington County,Idaho,47.2,48.2,-1.0,1.3,202604,202504
17001,Adams County,Illinois,59.2,55,4.2,6.8,202604,202504
17003,Alexander County,Illinois,65.4,60.5,4.9,8.5,202604,202504
17005,Bond County,Illinois,61.9,56,5.9,8.2,202604,202504
17007,Boone County,Illinois,53,48.8,4.2,6,202604,202504
17009,Brown County,Illinois,59.2,54.3,4.9,7.1,202604,202504
17011,Bureau County,Illinois,55.2,51.4,3.8,6.2,202604,202504
17013,Calhoun County,Illinois,61.6,55.8,5.8,7.7,202604,202504
17015,Carroll County,Illinois,54.1,49.8,4.3,6.5,202604,202504
17017,Cass County,Illinois,59.5,54.3,5.2,7.1,202604,202504
17019,Champaign County,Illinois,58.2,53.4,4.8,7.7,202604,202504
17021,Christian County,Illinois,59.7,54.5,5.2,7.5,202604,202504
17023,Clark County,Illinois,60.9,55.7,5.2,8.5,202604,202504
17025,Clay County,Illinois,62.5,56.2,6.3,8.8,202604,202504
17027,Clinton County,Illinois,62.7,57,5.7,8.3,202604,202504
17029,Coles County,Illinois,60,54.5,5.5,8.1,202604,202504
17031,Cook County,Illinois,53.6,49.9,3.7,6.1,202604,202504
17033,Crawford County,Illinois,62.2,56.2,6.0,8.9,202604,202504
17035,Cumberland County,Illinois,60.7,55.1,5.6,8.2,202604,202504
17037,DeKalb County,Illinois,53.1,49.2,3.9,5.7,202604,202504
17039,De Witt County,Illinois,58.1,53.4,4.7,7.5,202604,202504
17041,Douglas County,Illinois,59.3,54.1,5.2,8,202604,202504
17043,DuPage County,Illinois,53.6,50,3.6,6,202604,202504
17045,Edgar County,Illinois,59.7,54.7,5.0,8.2,202604,202504
17047,Edwards County,Illinois,63.5,57,6.5,8.7,202604,202504
17049,Effingham County,Illinois,61.1,55.2,5.9,8.1,202604,202504
17051,Fayette County,Illinois,61.5,55.5,6.0,8.2,202604,202504
17053,Ford County,Illinois,56.8,52.1,4.7,7.2,202604,202504
17055,Franklin County,Illinois,63.6,58.1,5.5,8.4,202604,202504
17057,Fulton County,Illinois,57.7,53.8,3.9,6.2,202604,202504
17059,Gallatin County,Illinois,64.9,58,6.9,8.8,202604,202504
17061,Greene County,Illinois,60.9,55.4,5.5,7.3,202604,202504
17063,Grundy County,Illinois,55,50.9,4.1,6.2,202604,202504
17065,Hamilton County,Illinois,63.5,57.2,6.3,8.2,202604,202504
17067,Hancock County,Illinois,58.2,54.2,4.0,6.4,202604,202504
17069,Hardin County,Illinois,65.4,59,6.4,9.1,202604,202504
17071,Henderson County,Illinois,57.1,53.4,3.7,6.3,202604,202504
17073,Henry County,Illinois,55.6,52,3.6,6.4,202604,202504
17075,Iroquois County,Illinois,56.3,51.5,4.8,6.9,202604,202504
17077,Jackson County,Illinois,63.8,58.6,5.2,8.3,202604,202504
17079,Jasper County,Illinois,61.8,56,5.8,8.5,202604,202504
17081,Jefferson County,Illinois,63.1,57.3,5.8,8.3,202604,202504
17083,Jersey County,Illinois,61.8,56.2,5.6,7.7,202604,202504
17085,Jo Daviess County,Illinois,53.3,48.2,5.1,6.2,202604,202504
17087,Johnson County,Illinois,64.7,59.3,5.4,8.7,202604,202504
17089,Kane County,Illinois,53.4,49.2,4.2,6.1,202604,202504
17091,Kankakee County,Illinois,55.2,50.7,4.5,6.4,202604,202504
17093,Kendall County,Illinois,54.4,50.3,4.1,6,202604,202504
17095,Knox County,Illinois,56.2,52.6,3.6,6.3,202604,202504
17097,Lake County,Illinois,52.4,48.1,4.3,6.2,202604,202504
17099,LaSalle County,Illinois,54.9,50.7,4.2,6,202604,202504
17101,Lawrence County,Illinois,63.1,56.7,6.4,9,202604,202504
17103,Lee County,Illinois,53.6,50.3,3.3,5.5,202604,202504
17105,Livingston County,Illinois,56.3,51.8,4.5,6.9,202604,202504
17107,Logan County,Illinois,58.5,53.9,4.6,6.9,202604,202504
17109,McDonough County,Illinois,57.2,53.5,3.7,5.9,202604,202504
17111,McHenry County,Illinois,52.5,48,4.5,6.1,202604,202504
17113,McLean County,Illinois,57.9,52.8,5.1,8.1,202604,202504
17115,Macon County,Illinois,58.5,53.8,4.7,7.1,202604,202504
17117,Macoupin County,Illinois,60.7,55.3,5.4,7.6,202604,202504
17119,Madison County,Illinois,62.2,57,5.2,7.8,202604,202504
17121,Marion County,Illinois,62.6,56.3,6.3,8.6,202604,202504
17123,Marshall County,Illinois,57.2,52.5,4.7,7.3,202604,202504
17125,Mason County,Illinois,58.8,54.3,4.5,6.6,202604,202504
17127,Massac County,Illinois,65.8,60.6,5.2,9,202604,202504
17129,Menard County,Illinois,58.8,54.2,4.6,6.7,202604,202504
17131,Mercer County,Illinois,56.1,52.6,3.5,6.1,202604,202504
17133,Monroe County,Illinois,63.6,58.2,5.4,8.2,202604,202504
17135,Montgomery County,Illinois,60.6,54.9,5.7,7.8,202604,202504
17137,Morgan County,Illinois,59.8,54.4,5.4,7.4,202604,202504
17139,Moultrie County,Illinois,59.2,53.7,5.5,7.5,202604,202504
17141,Ogle County,Illinois,53.3,49.6,3.7,5.7,202604,202504
17143,Peoria County,Illinois,57.4,53.4,4.0,6.9,202604,202504
17145,Perry County,Illinois,63.4,58.2,5.2,8.5,202604,202504
17147,Piatt County,Illinois,58.4,53.6,4.8,7.6,202604,202504
17149,Pike County,Illinois,60.3,54.6,5.7,7.4,202604,202504
17151,Pope County,Illinois,65.2,59.5,5.7,9,202604,202504
17153,Pulaski County,Illinois,65.5,60.7,4.8,8.6,202604,202504
17155,Putnam County,Illinois,56.4,51.8,4.6,6.6,202604,202504
17157,Randolph County,Illinois,63.6,57.9,5.7,8.4,202604,202504
17159,Richland County,Illinois,62.9,56.4,6.5,8.9,202604,202504
17161,Rock Island County,Illinois,55.9,52.2,3.7,6.4,202604,202504
17163,St. Clair County,Illinois,63,58,5,7.9,202604,202504
17165,Saline County,Illinois,64.4,58,6.4,8.7,202604,202504
17167,Sangamon County,Illinois,59.2,54.4,4.8,7,202604,202504
17169,Schuyler County,Illinois,58.7,54.1,4.6,6.7,202604,202504
17171,Scott County,Illinois,60.3,54.6,5.7,7.4,202604,202504
17173,Shelby County,Illinois,59.9,54.2,5.7,7.5,202604,202504
17175,Stark County,Illinois,56.3,52.4,3.9,6.7,202604,202504
17177,Stephenson County,Illinois,53.4,48,5.4,6.5,202604,202504
17179,Tazewell County,Illinois,58.2,53.7,4.5,7.3,202604,202504
17181,Union County,Illinois,64.4,59,5.4,8.4,202604,202504
17183,Vermilion County,Illinois,58,53.2,4.8,7.4,202604,202504
17185,Wabash County,Illinois,63.7,57.4,6.3,9,202604,202504
17187,Warren County,Illinois,56.5,52.7,3.8,6.4,202604,202504
17189,Washington County,Illinois,63,57.3,5.7,8.3,202604,202504
17191,Wayne County,Illinois,63.1,56.7,6.4,8.6,202604,202504
17193,White County,Illinois,64.1,57.4,6.7,8.5,202604,202504
17195,Whiteside County,Illinois,55.1,51.5,3.6,6.5,202604,202504
17197,Will County,Illinois,54.6,50.4,4.2,6.1,202604,202504
17199,Williamson County,Illinois,63.9,58.4,5.5,8.5,202604,202504
17201,Winnebago County,Illinois,53.7,49.2,4.5,6.4,202604,202504
17203,Woodford County,Illinois,57.8,52.8,5.0,8,202604,202504
18001,Adams County,Indiana,56.2,50.9,5.3,7.8,202604,202504
18003,Allen County,Indiana,55.8,50.6,5.2,7.6,202604,202504
18005,Bartholomew County,Indiana,61.2,54.5,6.7,8.8,202604,202504
18007,Benton County,Indiana,56.4,51,5.4,7.3,202604,202504
18009,Blackford County,Indiana,58,51.7,6.3,8.7,202604,202504
18011,Boone County,Indiana,58.2,51.7,6.5,8.8,202604,202504
18013,Brown County,Indiana,61.4,53.9,7.5,9.6,202604,202504
18015,Carroll County,Indiana,57.4,50.9,6.5,8.1,202604,202504
18017,Cass County,Indiana,56.4,50.4,6.0,7.5,202604,202504
18019,Clark County,Indiana,62.2,56.8,5.4,8.2,202604,202504
18021,Clay County,Indiana,60.1,54.8,5.3,8.4,202604,202504
18023,Clinton County,Indiana,58,50.9,7.1,8.7,202604,202504
18025,Crawford County,Indiana,62.7,55.5,7.2,8.6,202604,202504
18027,Daviess County,Indiana,62.8,56.7,6.1,9.5,202604,202504
18029,Dearborn County,Indiana,61.4,55.2,6.2,9.4,202604,202504
18031,Decatur County,Indiana,60.3,53.9,6.4,8.5,202604,202504
18033,DeKalb County,Indiana,54.5,49.2,5.3,7.1,202604,202504
18035,Delaware County,Indiana,58.4,52.2,6.2,8.7,202604,202504
18037,Dubois County,Indiana,63,56.1,6.9,9,202604,202504
18039,Elkhart County,Indiana,54.4,49,5.4,7.5,202604,202504
18041,Fayette County,Indiana,59.3,52.7,6.6,8.9,202604,202504
18043,Floyd County,Indiana,62.7,57.4,5.3,8.4,202604,202504
18045,Fountain County,Indiana,57.9,52.2,5.7,7.6,202604,202504
18047,Franklin County,Indiana,60.4,53.8,6.6,9.2,202604,202504
18049,Fulton County,Indiana,55.5,49.8,5.7,7.6,202604,202504
18051,Gibson County,Indiana,64.1,58.1,6.0,9.2,202604,202504
18053,Grant County,Indiana,57.9,52,5.9,8.4,202604,202504
18055,Greene County,Indiana,61.9,55.2,6.7,9.7,202604,202504
18057,Hamilton County,Indiana,58.4,52,6.4,8.4,202604,202504
18059,Hancock County,Indiana,59.1,52.9,6.2,8.5,202604,202504
18061,Harrison County,Indiana,63,57.2,5.8,8.6,202604,202504
18063,Hendricks County,Indiana,58.9,52.9,6.0,8.6,202604,202504
18065,Henry County,Indiana,58.5,52.1,6.4,8.9,202604,202504
18067,Howard County,Indiana,56.7,51.1,5.6,7.3,202604,202504
18069,Huntington County,Indiana,57.6,51.3,6.3,8.8,202604,202504
18071,Jackson County,Indiana,61.4,55,6.4,8.5,202604,202504
18073,Jasper County,Indiana,55.6,49.9,5.7,7.1,202604,202504
18075,Jay County,Indiana,57.4,51.1,6.3,8.5,202604,202504
18077,Jefferson County,Indiana,61.5,56.2,5.3,8.4,202604,202504
18079,Jennings County,Indiana,60.3,55.3,5.0,7.5,202604,202504
18081,Johnson County,Indiana,60.6,54,6.6,9.3,202604,202504
18083,Knox County,Indiana,63.1,56.9,6.2,9.2,202604,202504
18085,Kosciusko County,Indiana,55.6,49.4,6.2,8,202604,202504
18087,LaGrange County,Indiana,54.2,48.9,5.3,7.3,202604,202504
18089,Lake County,Indiana,54.5,49.5,5.0,6.7,202604,202504
18091,LaPorte County,Indiana,54.1,48.8,5.3,6.9,202604,202504
18093,Lawrence County,Indiana,61.8,54.8,7.0,9.2,202604,202504
18095,Madison County,Indiana,58.1,51.7,6.4,8.1,202604,202504
18097,Marion County,Indiana,59.4,53.5,5.9,8.6,202604,202504
18099,Marshall County,Indiana,54.8,49.1,5.7,7.6,202604,202504
18101,Martin County,Indiana,62.4,55.9,6.5,9.4,202604,202504
18103,Miami County,Indiana,56.6,51,5.6,7.6,202604,202504
18105,Monroe County,Indiana,61.7,53.8,7.9,10,202604,202504
18107,Montgomery County,Indiana,57.7,51.6,6.1,7.9,202604,202504
18109,Morgan County,Indiana,61.2,54.1,7.1,9.9,202604,202504
18111,Newton County,Indiana,55.8,50.3,5.5,7,202604,202504
18113,Noble County,Indiana,55,49.1,5.9,7.7,202604,202504
18115,Ohio County,Indiana,62.3,56.2,6.1,9.6,202604,202504
18117,Orange County,Indiana,62.3,55.1,7.2,9,202604,202504
18119,Owen County,Indiana,61.3,54.2,7.1,9.8,202604,202504
18121,Parke County,Indiana,58.5,52.9,5.6,7.4,202604,202504
18123,Perry County,Indiana,63,55.8,7.2,8,202604,202504
18125,Pike County,Indiana,63.4,57.4,6.0,9.2,202604,202504
18127,Porter County,Indiana,54.4,48.9,5.5,7,202604,202504
18129,Posey County,Indiana,64.8,58.4,6.4,8.8,202604,202504
18131,Pulaski County,Indiana,55.5,49.5,6.0,7.4,202604,202504
18133,Putnam County,Indiana,58.8,52.7,6.1,8.1,202604,202504
18135,Randolph County,Indiana,57.3,51.8,5.5,8.4,202604,202504
18137,Ripley County,Indiana,60.4,54.7,5.7,8.5,202604,202504
18139,Rush County,Indiana,59.8,53,6.8,9.1,202604,202504
18141,St. Joseph County,Indiana,54,48.8,5.2,7.1,202604,202504
18143,Scott County,Indiana,61.4,56.1,5.3,8.1,202604,202504
18145,Shelby County,Indiana,60.6,54,6.6,9,202604,202504
18147,Spencer County,Indiana,63.6,57.3,6.3,8.2,202604,202504
18149,Starke County,Indiana,54.9,49.2,5.7,7.3,202604,202504
18151,Steuben County,Indiana,53.6,48.7,4.9,7.1,202604,202504
